"id","EntityName","ColumnName","Caption","Alignment","CreatedBy","CreatedDate","DefaultValue","DisplayMaskId","Editable","EditedBy","EditedDate","EntityId","IsRequired","OrderForForm","OrderForMassUpdate","OrderForQuickEntry","OrderForSearch","Ordinal","RoleId","ScreenName","SearchType","UserLevelEditable","UserLevelForm","UserLevelMassUpdate","UserLevelQuickEntry","UserLevelSave","UserLevelSearch","UserLevelVisible","TrackHistory","UserId","ViewId","Visible","Width","version"
"1910","ACLXRefReasonRole","id","Sys ID","35","0","NULL","NULL","4","false","0","NULL","0","false","2","2","2","2","2","0","NULL","2","4","2","0","0","0","0","0","false","0","0","0","9","0"
"1920","ACLXRefReasonRole","ReasonID","Reason ID","35","0","NULL","NULL","4","true","0","NULL","0","false","-1","-1","-1","-1","7","0","NULL","-1","2","2","0","0","0","0","1","false","0","0","1","9","0"
"1930","ACLXRefReasonRole","RoleID","Role ID","35","0","NULL","NULL","4","true","0","NULL","0","false","-1","-1","-1","-1","6","0","NULL","-1","2","2","0","0","0","0","1","false","0","0","1","9","0"
"1940","ACLXRefReasonRole","Selected","Selected","34","0","NULL","NULL","-7","true","0","NULL","0","false","4","4","4","4","4","0","NULL","4","1","2","0","0","0","0","0","false","0","0","0","3","0"
"1950","ACLXRefReasonRole","Version","Version","35","0","NULL","NULL","4","false","0","NULL","0","false","5","5","5","5","5","0","NULL","5","4","2","0","0","0","0","0","false","0","0","0","9","0"
"1960","ActionReasons","CreatedBy","Created By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","6","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"1970","ActionReasons","CreatedByName","Created By","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","-1","7","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"1980","ActionReasons","CreatedDate","Created Date","33","0","NULL","NULL","93","false","0","NULL","0","false","-1","-1","-1","-1","8","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","14","0"
"1990","ActionReasons","Description","Description","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","17","0","NULL","-1","3","2","0","0","0","0","1","false","0","0","1","20","0"
"2000","ActionReasons","EditedBy","Edited By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","9","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2010","ActionReasons","EditedByName","Edited By","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","-1","10","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2020","ActionReasons","EditedDate","Edited Date","33","0","NULL","NULL","93","false","0","NULL","0","false","-1","-1","-1","-1","11","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","14","0"
"2030","ActionReasons","ErrorDesc","Error Description","33","0","NULL","NULL","12","false","0","NULL","0","false","1","1","1","1","1","0","NULL","1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2040","ActionReasons","ErrorFlag","!","34","0","NULL","NULL","-7","false","0","NULL","0","false","0","0","0","0","0","0","NULL","0","0","2","0","0","0","0","0","false","0","0","0","1","0"
"2050","ActionReasons","Inactive","Inactive","34","0","NULL","NULL","-7","false","0","NULL","0","false","-1","-1","-1","-1","14","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","5","0"
"2060","ActionReasons","InVisible","Invisible","34","0","NULL","NULL","-7","false","0","NULL","0","false","-1","-1","-1","-1","13","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","3","0"
"2070","ActionReasons","IsMember","Is Member","34","0","NULL","NULL","-7","true","0","NULL","0","false","3","3","3","3","3","0","NULL","3","1","2","0","0","0","0","0","false","0","0","0","3","0"
"2080","ActionReasons","Name","Name","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","15","0","NULL","-1","3","2","0","0","0","0","1","false","0","0","1","16","0"
"2090","ActionReasons","id","Sys ID","35","0","NULL","NULL","4","false","0","NULL","0","false","2","2","2","2","2","0","NULL","2","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2100","ActionReasons","Selected","Selected","34","0","NULL","NULL","-7","true","0","NULL","0","false","4","4","4","4","4","0","NULL","4","1","2","0","0","0","0","0","false","0","0","0","3","0"
"2110","ActionReasons","SystemRow","Sys Row","35","0","NULL","NULL","4","false","107","2009-01-08T12:40:28.000","0","false","-1","-1","-1","-1","12","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2120","ActionReasons","Version","Version","35","0","NULL","NULL","4","false","0","NULL","0","false","5","5","5","5","5","0","NULL","5","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2130","Actions","ActionGroup","Action Group","33","0","NULL","NULL","12","true","0","NULL","0","false","1","1","1","1","1","0","NULL","1","2","2","0","0","0","0","1","false","0","0","0","10","0"
"2140","Actions","ActionType","Action Type","33","0","NULL","NULL","12","true","0","NULL","0","false","2","2","2","2","2","0","NULL","2","2","2","0","0","0","0","1","false","0","0","0","10","0"
"2150","Actions","ARStatusID","AR Status ID","35","0","NULL","NULL","4","true","0","NULL","0","false","3","3","3","3","3","0","NULL","3","2","2","0","0","0","0","1","false","0","0","1","9","0"
"2160","Actions","CreatedBy","Created By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","33","33","33","33","28","0","NULL","33","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2170","Actions","CreatedByName","Created By","33","0","NULL","NULL","12","false","0","NULL","0","false","33","33","33","33","27","0","NULL","33","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2180","Actions","CreatedDate","Created Date","33","0","NULL","NULL","93","false","0","NULL","0","false","33","33","33","33","26","0","NULL","33","0","2","0","0","0","0","0","false","0","0","0","14","0"
"2190","Actions","Description","Description","33","0","NULL","NULL","12","true","0","NULL","0","false","5","5","5","5","5","0","NULL","5","3","2","0","0","0","0","1","false","0","0","1","20","0"
"2200","Actions","EditedBy","Edited By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","33","33","33","33","25","0","NULL","33","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2210","Actions","EditedByName","Edited By","33","0","NULL","NULL","12","false","0","NULL","0","false","33","33","33","33","24","0","NULL","33","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2220","Actions","EditedDate","Edited Date","33","0","NULL","NULL","93","false","0","NULL","0","false","33","33","33","33","23","0","NULL","33","0","2","0","0","0","0","0","false","0","0","0","14","0"
"2230","Actions","ErrorDesc","Error Description","33","0","NULL","NULL","12","false","0","NULL","0","false","33","33","33","33","32","0","NULL","33","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2240","Actions","ErrorFlag","!","34","0","NULL","NULL","-7","false","0","NULL","0","false","33","33","33","33","33","0","NULL","33","0","2","0","0","0","0","0","false","0","0","0","1","0"
"2250","Actions","Inactive","Inactive","34","0","NULL","NULL","-7","false","0","NULL","0","false","33","33","33","33","20","0","NULL","33","4","2","0","0","0","0","0","false","0","0","0","5","0"
"2260","Actions","InVisible","Invisible","34","0","NULL","NULL","-7","false","0","NULL","0","false","33","33","33","33","21","0","NULL","33","4","2","0","0","0","0","0","false","0","0","0","3","0"
"2270","Actions","IsMember","Is Member","34","0","NULL","NULL","-7","true","0","NULL","0","false","33","33","33","33","31","0","NULL","33","1","2","0","0","0","0","0","false","0","0","0","3","0"
"2280","Actions","Name","Name","33","0","NULL","NULL","12","true","0","NULL","0","false","4","4","4","4","4","0","NULL","4","3","2","0","0","0","0","1","false","0","0","1","16","0"
"2290","Actions","id","Sys ID","35","0","NULL","NULL","4","false","0","NULL","0","false","0","0","0","0","0","0","NULL","0","4","2","0","0","0","0","0","false","0","0","1","9","0"
"2300","Actions","OrgStatusID","Org Status ID","35","0","NULL","NULL","4","true","0","NULL","0","false","6","6","6","6","6","0","NULL","6","2","2","0","0","0","0","1","false","0","0","0","9","0"
"2310","Actions","RequireReason","Require Reason","34","0","NULL","NULL","-7","true","0","NULL","0","false","7","7","7","7","7","0","NULL","7","2","2","0","0","0","0","1","false","0","0","0","3","0"
"2320","Actions","RunProcessID","Run Process ID","35","0","NULL","NULL","4","true","0","NULL","0","false","8","8","8","8","8","0","NULL","8","2","2","0","0","0","0","1","false","0","0","1","9","0"
"2330","Actions","Selected","Selected","34","0","NULL","NULL","-7","true","0","NULL","0","false","33","33","33","33","30","0","NULL","33","1","2","0","0","0","0","0","false","0","0","0","3","0"
"2340","Actions","Source","Source","33","0","NULL","NULL","12","true","0","NULL","0","false","10","10","10","10","10","0","NULL","10","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2350","Actions","SourceID","Source ID","33","0","NULL","NULL","12","true","107","2009-01-08T12:38:44.000","0","false","9","9","9","9","9","0","NULL","9","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2360","Actions","SystemRow","Sys Row","35","0","NULL","NULL","4","false","107","2009-01-08T12:40:31.000","0","false","33","33","33","33","22","0","NULL","33","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2370","Actions","User1","User1","33","0","NULL","NULL","12","true","0","NULL","0","false","11","11","11","11","11","0","NULL","11","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2380","Actions","User2","User2","33","0","NULL","NULL","12","true","0","NULL","0","false","12","12","12","12","12","0","NULL","12","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2390","Actions","User3","User3","33","0","NULL","NULL","12","true","0","NULL","0","false","14","14","14","14","13","0","NULL","14","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2400","Actions","User4","User4","33","0","NULL","NULL","12","true","0","NULL","0","false","15","15","15","15","14","0","NULL","15","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2410","Actions","User5","User5","33","0","NULL","NULL","12","true","0","NULL","0","false","16","16","16","16","15","0","NULL","16","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2420","Actions","User6","User6","33","0","NULL","NULL","12","true","0","NULL","0","false","17","17","17","17","16","0","NULL","17","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2430","Actions","User7","User7","33","0","NULL","NULL","12","true","0","NULL","0","false","18","18","18","18","17","0","NULL","18","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2440","Actions","User8","User8","33","0","NULL","NULL","12","true","0","NULL","0","false","19","19","19","19","18","0","NULL","19","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2450","Actions","Version","Version","35","0","NULL","NULL","4","false","0","NULL","0","false","33","33","33","33","29","0","NULL","33","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2460","ActResults","ActComplete","Act Complete","34","0","NULL","NULL","-7","true","0","NULL","0","false","-1","-1","-1","-1","18","0","NULL","-1","2","2","0","0","0","0","1","false","0","0","1","7","0"
"2470","ActResults","ActSuccess","ActSuccess","34","0","NULL","NULL","-7","true","0","NULL","0","false","-1","-1","-1","-1","19","0","NULL","-1","2","2","0","0","0","0","1","false","0","0","1","7","0"
"2480","ActResults","CreatedBy","Created By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","6","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2490","ActResults","CreatedByName","Created By","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","-1","7","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2500","ActResults","CreatedDate","Created Date","33","0","NULL","NULL","93","false","0","NULL","0","false","-1","-1","-1","-1","8","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","14","0"
"2510","ActResults","Description","Description","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","17","0","NULL","-1","3","2","0","0","0","0","1","false","0","0","1","20","0"
"2520","ActResults","EditedBy","Edited By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","9","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2530","ActResults","EditedByName","Edited By","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","-1","10","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2540","ActResults","EditedDate","Edited Date","33","0","NULL","NULL","93","false","0","NULL","0","false","-1","-1","-1","-1","11","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","14","0"
"2550","ActResults","ErrorDesc","Error Description","33","0","NULL","NULL","12","false","0","NULL","0","false","1","1","1","1","1","0","NULL","1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2560","ActResults","ErrorFlag","!","34","0","NULL","NULL","-7","false","0","NULL","0","false","0","0","0","0","0","0","NULL","0","0","2","0","0","0","0","0","false","0","0","0","1","0"
"2570","ActResults","ExpectFollowup","Expect Followup","34","0","NULL","NULL","-7","true","0","NULL","0","false","-1","-1","-1","-1","20","0","NULL","-1","2","2","0","0","0","0","1","false","0","0","1","7","0"
"2580","ActResults","Inactive","Inactive","34","0","NULL","NULL","-7","false","0","NULL","0","false","-1","-1","-1","-1","14","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","5","0"
"2590","ActResults","InVisible","Invisible","34","0","NULL","NULL","-7","false","0","NULL","0","false","-1","-1","-1","-1","13","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","3","0"
"2600","ActResults","IsMember","Is Member","34","0","NULL","NULL","-7","true","0","NULL","0","false","3","3","3","3","3","0","NULL","3","1","2","0","0","0","0","0","false","0","0","0","3","0"
"2610","ActResults","MustCodeAR","Must Code AR","34","0","NULL","NULL","-7","true","0","NULL","0","false","-1","-1","-1","-1","21","0","NULL","-1","2","2","0","0","0","0","1","false","0","0","1","7","0"
"2620","ActResults","Name","Name","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","15","0","NULL","-1","3","2","0","0","0","0","1","false","0","0","1","16","0"
"2630","ActResults","id","Sys ID","35","0","NULL","NULL","4","false","0","NULL","0","false","2","2","2","2","2","0","NULL","2","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2640","ActResults","ResultType","Result Type","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","22","0","NULL","-1","2","2","0","0","0","0","1","false","0","0","1","14","0"
"2650","ActResults","RunProcessID","Run Process ID","35","0","NULL","NULL","4","true","0","NULL","0","false","-1","-1","-1","-1","23","0","NULL","-1","2","2","0","0","0","0","1","false","0","0","1","10","0"
"2660","ActResults","Selected","Selected","34","0","NULL","NULL","-7","true","0","NULL","0","false","4","4","4","4","4","0","NULL","4","1","2","0","0","0","0","0","false","0","0","0","3","0"
"2670","ActResults","SystemRow","Sys Row","35","0","NULL","NULL","4","false","107","2009-01-08T12:40:34.000","0","false","-1","-1","-1","-1","12","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2680","ActResults","ValidFor","Valid For","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","24","0","NULL","-1","2","2","0","0","0","0","1","false","0","0","1","20","0"
"2690","ActResults","Version","Version","35","0","NULL","NULL","4","false","0","NULL","0","false","5","5","5","5","5","0","NULL","5","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2700","Aging","CreatedBy","Created By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","7","7","7","7","11","0","NULL","7","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2710","Aging","CreatedByName","Created By","33","0","NULL","NULL","12","false","0","NULL","0","false","8","8","8","8","12","0","NULL","8","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2720","Aging","CreatedDate","Created Date","33","0","NULL","NULL","93","false","0","NULL","0","false","9","9","9","9","13","0","NULL","9","0","2","0","0","0","0","0","false","0","0","0","14","0"
"2730","Aging","Description","Description","33","0","NULL","NULL","12","true","0","NULL","0","false","4","4","4","4","8","0","NULL","4","3","2","0","0","0","0","1","false","0","0","1","10","0"
"2740","Aging","EditedBy","Edited By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","10","10","10","10","14","0","NULL","10","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2750","Aging","EditedByName","Edited By","33","0","NULL","NULL","12","false","0","NULL","0","false","11","11","11","11","15","0","NULL","11","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2760","Aging","EditedDate","Edited Date","33","0","NULL","NULL","93","false","0","NULL","0","false","12","12","12","12","16","0","NULL","12","0","2","0","0","0","0","0","false","0","0","0","14","0"
"2770","Aging","EndDay","End Days Ago","35","0","NULL","NULL","4","true","0","NULL","0","false","6","6","6","6","10","0","NULL","6","2","2","0","0","0","0","1","false","0","0","1","5","0"
"2780","Aging","ErrorDesc","Error Description","33","0","NULL","NULL","12","false","0","NULL","0","false","1","1","1","1","2","0","NULL","1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2790","Aging","ErrorFlag","!","34","0","NULL","NULL","-7","false","0","NULL","0","false","0","0","0","0","0","0","NULL","0","0","2","0","0","0","0","0","false","0","0","0","1","0"
"2800","Aging","Inactive","Inactive","34","0","NULL","NULL","-7","false","0","NULL","0","false","-1","-1","-1","-1","19","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","5","0"
"2810","Aging","InVisible","Invisible","34","0","NULL","NULL","-7","false","0","NULL","0","false","-1","-1","-1","-1","18","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","3","0"
"2820","Aging","IsMember","Is Member","34","0","NULL","NULL","-7","true","0","NULL","0","false","3","3","3","3","5","0","NULL","3","1","2","0","0","0","0","0","false","0","0","0","3","0"
"2830","Aging","IsUsed","Is Used","34","0","NULL","NULL","-7","true","0","NULL","0","false","2","2","2","2","4","0","NULL","2","2","2","0","0","0","0","0","false","0","0","1","4","0"
"2840","Aging","Name","Name","33","0","NULL","NULL","12","true","0","NULL","0","false","3","3","3","3","6","0","NULL","3","3","2","0","0","0","0","1","false","0","0","1","10","0"
"2850","Aging","id","Sys ID","35","0","NULL","NULL","4","false","0","NULL","0","false","0","0","0","0","1","0","NULL","0","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2860","Aging","Selected","Selected","34","0","NULL","NULL","-7","true","0","NULL","0","false","4","4","4","4","7","0","NULL","4","1","2","0","0","0","0","0","false","0","0","0","3","0"
"2870","Aging","StartDay","Start Days Ago","35","0","NULL","NULL","4","true","0","NULL","0","false","5","5","5","5","9","0","NULL","5","2","2","0","0","0","0","1","false","0","0","1","5","0"
"2880","Aging","SystemRow","Sys Row","35","0","NULL","NULL","4","false","107","2009-01-08T12:40:36.000","0","false","-1","-1","-1","-1","17","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2890","Aging","Version","Version","35","0","NULL","NULL","4","false","0","NULL","0","false","1","1","1","1","3","0","NULL","1","4","2","0","0","0","0","0","false","0","0","0","9","0"
"2900","ARAdjust","AdjustedAmount","Adjusted Amt","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","-1","15","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","10","0"
"2910","ARAdjust","AdjustedCustSourceID","Adjusted Cust #","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","19","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","12","0"
"2920","ARAdjust","AdjustedDocDate","Adjusted Doc Date","33","0","NULL","NULL","91","false","0","NULL","0","false","-1","-1","-1","-1","17","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","12","0"
"2930","ARAdjust","AdjustedOID","Adjusted OID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","25","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"2940","ARAdjust","AdjusterAmount","Check Amt","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","-1","16","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","10","0"
"2950","ARAdjust","AdjusterCustSourceID","Adjuster Cust #","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","20","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","12","0"
"2960","ARAdjust","AdjusterDocDate","Adjuster Doc Date","33","0","NULL","NULL","91","false","0","NULL","0","false","-1","-1","-1","-1","17","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","12","0"
"2970","ARAdjust","AdjusterOID","Adjuster OID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","26","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2971","ARAdjust","ARTranType","AR Tran Type","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","26","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2980","ARAdjust","CreatedBy","Created By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","6","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"2990","ARAdjust","CreatedByName","Created By","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","-1","7","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3000","ARAdjust","CreatedDate","Created Date","33","0","NULL","NULL","93","false","0","NULL","0","false","-1","-1","-1","-1","8","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","14","0"
"3010","ARAdjust","DateAdjusted","Date Adjusted","33","0","NULL","NULL","91","false","0","NULL","0","false","-1","-1","-1","-1","18","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","10","0"
"3020","ARAdjust","Doctype","Doctype","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","-1","21","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","8","0"
"3030","ARAdjust","EditedBy","Edited By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","9","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"3040","ARAdjust","EditedByName","Edited By","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","-1","10","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3050","ARAdjust","EditedDate","Edited Date","33","0","NULL","NULL","93","false","0","NULL","0","false","-1","-1","-1","-1","11","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","14","0"
"3060","ARAdjust","ErrorDesc","Error Description","33","0","NULL","NULL","12","false","0","NULL","0","false","1","1","1","1","1","0","NULL","1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3070","ARAdjust","ErrorFlag","!","34","0","NULL","NULL","-7","false","0","NULL","0","false","0","0","0","0","0","0","NULL","0","0","2","0","0","0","0","0","false","0","0","0","1","0"
"3071","ARAdjust","GLAcct","GLAcct","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","26","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"3080","ARAdjust","Inactive","Inactive","34","0","NULL","NULL","-7","false","0","NULL","0","false","-1","-1","-1","-1","14","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","5","0"
"3090","ARAdjust","InVisible","Invisible","34","0","NULL","NULL","-7","false","0","NULL","0","false","-1","-1","-1","-1","13","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","3","0"
"3100","ARAdjust","IsMember","Is Member","34","0","NULL","NULL","-7","true","0","NULL","0","false","3","3","3","3","3","0","NULL","3","1","2","0","0","0","0","0","false","0","0","0","3","0"
"3110","ARAdjust","LinkedID","Linked ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","-1","22","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"3120","ARAdjust","id","Sys ID","35","0","NULL","NULL","4","false","0","NULL","0","false","2","2","2","2","2","0","NULL","2","4","2","0","0","0","0","0","false","0","0","0","9","0"
"3130","ARAdjust","RefNum","Ref Num","33","0","NULL","NULL","12","false","107","2009-01-08T12:36:55.000","0","false","-1","-1","-1","-1","23","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","8","0"
"3140","ARAdjust","Selected","Selected","34","0","NULL","NULL","-7","true","0","NULL","0","false","4","4","4","4","4","0","NULL","4","0","2","0","0","0","0","0","false","0","0","0","3","0"
"3150","ARAdjust","SystemRow","Sys Row","35","0","NULL","NULL","4","false","107","2009-01-08T12:40:38.000","0","false","-1","-1","-1","-1","12","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","9","0"
"3160","ARAdjust","User1","User1","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","27","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3170","ARAdjust","User10","User10","35","0","NULL","NULL","8","true","0","NULL","0","false","-1","-1","-1","-1","36","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3180","ARAdjust","User11","User11","35","0","NULL","NULL","4","true","0","NULL","0","false","-1","-1","-1","-1","37","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"3190","ARAdjust","User12","User12","35","0","NULL","NULL","4","true","0","NULL","0","false","-1","-1","-1","-1","38","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"3200","ARAdjust","User13","User13","35","0","NULL","NULL","4","true","0","NULL","0","false","-1","-1","-1","-1","39","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"3210","ARAdjust","User14","User14","35","0","NULL","NULL","4","true","0","NULL","0","false","-1","-1","-1","-1","40","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"3220","ARAdjust","User15","User15","33","0","NULL","NULL","91","true","0","NULL","0","false","-1","-1","-1","-1","41","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3230","ARAdjust","User16","User16","33","0","NULL","NULL","91","true","0","NULL","0","false","-1","-1","-1","-1","42","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3240","ARAdjust","User17","User17","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","43","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3250","ARAdjust","User18","User18","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","44","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3260","ARAdjust","User19","User19","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","45","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3270","ARAdjust","User2","User2","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","28","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3280","ARAdjust","User20","User20","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","46","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3290","ARAdjust","User3","User3","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","29","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3300","ARAdjust","User4","User4","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","-1","30","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3310","ARAdjust","User5","User5","35","0","NULL","NULL","8","true","0","NULL","0","false","-1","-1","-1","-1","31","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3320","ARAdjust","User6","User6","35","0","NULL","NULL","8","true","0","NULL","0","false","-1","-1","-1","-1","32","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"3330","ARAdjust","User7","User7","33","0","NULL","NULL","91","true","0","NULL","0","false","-1","-1","-1","-1","33","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
